sec,nanosec,frame_id,name,position.x,position.y,position.z
1773047263,525826153,world,cf231,-2.622457265853882,-1.824670433998108,0.6687469482421875
1773047263,525826153,world,cf231_leg,-2.6264333724975586,-1.8329774141311646,0.6546696424484253
1773047263,531139826,world,cf231,-2.623412609100342,-1.8231382369995117,0.6725976467132568
1773047263,531139826,world,cf231_leg,-2.626763105392456,-1.8321558237075806,0.6582827568054199
1773047263,535956869,world,cf231,-2.6244423389434814,-1.821668267250061,0.6767311096191406
1773047263,535956869,world,cf231_leg,-2.6272618770599365,-1.831405520439148,0.6620007157325745
1773047263,541061638,world,cf231,-2.6255149841308594,-1.8202911615371704,0.6806637048721313
1773047263,541061638,world,cf231_leg,-2.627484083175659,-1.8304393291473389,0.6656121611595154
1773047263,546037368,world,cf231,-2.6265206336975098,-1.8186970949172974,0.6842273473739624
1773047263,546037368,world,cf231_leg,-2.627995014190674,-1.8296880722045898,0.6694018244743347
1773047263,551208779,world,cf231,-2.6274352073669434,-1.8171287775039673,0.6877443790435791
1773047263,551208779,world,cf231_leg,-2.6283888816833496,-1.828721284866333,0.6732767224311829
1773047263,556208438,world,cf231,-2.628669023513794,-1.815693974494934,0.692070484161377
1773047263,556208438,world,cf231_leg,-2.6288247108459473,-1.827767014503479,0.6770533919334412
1773047263,561211766,world,cf231,-2.6297554969787598,-1.8143924474716187,0.6958920955657959
1773047263,561211766,world,cf231_leg,-2.6293418407440186,-1.8271971940994263,0.6807319521903992
1773047263,566158127,world,cf231,-2.63071870803833,-1.8129551410675049,0.6996945142745972
1773047263,566158127,world,cf231_leg,-2.6297521591186523,-1.826111912727356,0.6843364238739014
1773047263,571239059,world,cf231,-2.631704092025757,-1.81158447265625,0.7034679651260376
1773047263,571239059,world,cf231_leg,-2.630091667175293,-1.8255232572555542,0.6879959106445312
1773047263,576507587,world,cf231,-2.6329591274261475,-1.8103190660476685,0.7073324918746948
1773047263,576507587,world,cf231_leg,-2.6307055950164795,-1.824794888496399,0.6917052865028381
1773047263,582114555,world,cf231,-2.6341447830200195,-1.8090102672576904,0.7110452651977539
1773047263,582114555,world,cf231_leg,-2.6310880184173584,-1.824105978012085,0.6952664852142334
1773047263,586090607,world,cf231,-2.6352784633636475,-1.8077493906021118,0.7148792743682861
1773047263,586090607,world,cf231_leg,-2.631453275680542,-1.8232872486114502,0.6990243792533875
1773047263,591247495,world,cf231,-2.6361942291259766,-1.8064485788345337,0.7184851169586182
1773047263,591247495,world,cf231_leg,-2.6319799423217773,-1.8226068019866943,0.70278400182724
1773047263,597186711,world,cf231,-2.6371371746063232,-1.8052688837051392,0.7222636938095093
1773047263,597186711,world,cf231_leg,-2.6324284076690674,-1.8219703435897827,0.7065210938453674
1773047263,601437329,world,cf231,-2.638367176055908,-1.804341435432434,0.7263267040252686
1773047263,601437329,world,cf231_leg,-2.632941722869873,-1.8212974071502686,0.7102137207984924
1773047263,606199161,world,cf231,-2.639590263366699,-1.8032593727111816,0.7302329540252686
1773047263,606199161,world,cf231_leg,-2.633350372314453,-1.8205640316009521,0.7137760519981384
1773047263,611393246,world,cf231,-2.6404736042022705,-1.8020143508911133,0.7338330745697021
1773047263,611393246,world,cf231_leg,-2.6337339878082275,-1.8198840618133545,0.717379629611969
1773047263,616194562,world,cf231,-2.641547203063965,-1.8009941577911377,0.7374149560928345
1773047263,616194562,world,cf231_leg,-2.6343045234680176,-1.819562315940857,0.7210388779640198
1773047263,621009960,world,cf231,-2.642590284347534,-1.7999578714370728,0.7411373853683472
1773047263,621009960,world,cf231_leg,-2.6346018314361572,-1.8186321258544922,0.7243891358375549
1773047263,626635167,world,cf231,-2.643510341644287,-1.7990283966064453,0.7448705434799194
1773047263,626635167,world,cf231_leg,-2.6347947120666504,-1.81803297996521,0.7277997136116028
1773047263,632554367,world,cf231,-2.6445491313934326,-1.798234462738037,0.7486170530319214
1773047263,632554367,world,cf231_leg,-2.635342836380005,-1.817571997642517,0.7316170334815979
1773047263,636106664,world,cf231,-2.645599126815796,-1.7972253561019897,0.7525414228439331
1773047263,636106664,world,cf231_leg,-2.6356165409088135,-1.8168361186981201,0.7351284623146057
1773047263,640805445,world,cf231,-2.646610975265503,-1.7965389490127563,0.7561526298522949
1773047263,640805445,world,cf231_leg,-2.6360795497894287,-1.8163862228393555,0.7388524413108826
1773047263,646010386,world,cf231,-2.6474404335021973,-1.795736312866211,0.7597514390945435
1773047263,646010386,world,cf231_leg,-2.6365325450897217,-1.815739393234253,0.7425830960273743
1773047263,650916385,world,cf231,-2.648301839828491,-1.794994592666626,0.7634087800979614
1773047263,650916385,world,cf231_leg,-2.636744976043701,-1.8153300285339355,0.746009886264801
1773047263,656104044,world,cf231,-2.6491265296936035,-1.7942200899124146,0.7671111822128296
1773047263,656104044,world,cf231_leg,-2.637178421020508,-1.8148508071899414,0.749455451965332
1773047263,661834825,world,cf231,-2.649984121322632,-1.793613314628601,0.7704628705978394
1773047263,661834825,world,cf231_leg,-2.637486219406128,-1.8143867254257202,0.7528586983680725
1773047263,666098366,world,cf231,-2.6508004665374756,-1.792927622795105,0.7740393877029419
1773047263,666098366,world,cf231_leg,-2.6375937461853027,-1.8138155937194824,0.7562339305877686
1773047263,671502384,world,cf231,-2.651505708694458,-1.7922766208648682,0.7774639129638672
1773047263,671502384,world,cf231_leg,-2.637882709503174,-1.8134963512420654,0.759752631187439
1773047263,676195557,world,cf231,-2.652294397354126,-1.7918775081634521,0.7811031341552734
1773047263,676195557,world,cf231_leg,-2.638279676437378,-1.8133306503295898,0.7632866501808167
1773047263,681084000,world,cf231,-2.653069257736206,-1.7913548946380615,0.7846267223358154
