sec,nanosec,frame_id,name,position.x,position.y,position.z
1773048757,731360028,world,cf231,-2.6581308841705322,-1.8658678531646729,0.9603270292282104
1773048757,731360028,world,cf231_leg,-2.655134677886963,-1.8718668222427368,0.9452298879623413
1773048757,736398744,world,cf231,-2.6579184532165527,-1.866065502166748,0.9603488445281982
1773048757,736398744,world,cf231_leg,-2.655029535293579,-1.8720046281814575,0.9453345537185669
1773048757,740980277,world,cf231,-2.657703161239624,-1.8660311698913574,0.9603691101074219
1773048757,740980277,world,cf231_leg,-2.654897451400757,-1.872043490409851,0.9453585147857666
1773048757,746015891,world,cf231,-2.657661199569702,-1.8662495613098145,0.9604192972183228
1773048757,746015891,world,cf231_leg,-2.6547515392303467,-1.8721996545791626,0.9453506469726562
1773048757,751930494,world,cf231,-2.657464027404785,-1.866280198097229,0.9604611396789551
1773048757,751930494,world,cf231_leg,-2.65474534034729,-1.87228262424469,0.9455655813217163
1773048757,755952216,world,cf231,-2.657332420349121,-1.8665494918823242,0.9604628086090088
1773048757,755952216,world,cf231_leg,-2.6545770168304443,-1.8724199533462524,0.9455677270889282
1773048757,761124357,world,cf231,-2.657080888748169,-1.8666912317276,0.9605036973953247
1773048757,761124357,world,cf231_leg,-2.654407501220703,-1.8724015951156616,0.9455894231796265
1773048757,766015852,world,cf231,-2.6570324897766113,-1.8668382167816162,0.9605885744094849
1773048757,766015852,world,cf231_leg,-2.6543285846710205,-1.8725577592849731,0.9456417560577393
1773048757,770904067,world,cf231,-2.656806230545044,-1.8668824434280396,0.9605680704116821
1773048757,770904067,world,cf231_leg,-2.6541996002197266,-1.8725972175598145,0.9456416368484497
1773048757,776322058,world,cf231,-2.6567330360412598,-1.8670798540115356,0.9606990814208984
1773048757,776322058,world,cf231_leg,-2.6540427207946777,-1.8726844787597656,0.9457132816314697
1773048757,780675107,world,cf231,-2.656486988067627,-1.8671765327453613,0.9606930017471313
1773048757,780675107,world,cf231_leg,-2.653937339782715,-1.872785210609436,0.9456691741943359
1773048757,786190510,world,cf231,-2.6562561988830566,-1.8672635555267334,0.9607000350952148
1773048757,786190510,world,cf231_leg,-2.6537604331970215,-1.8729227781295776,0.9457591772079468
1773048757,790881193,world,cf231,-2.6560161113739014,-1.867360234260559,0.9606415033340454
1773048757,790881193,world,cf231_leg,-2.6536121368408203,-1.8729684352874756,0.9457734823226929
1773048757,795761107,world,cf231,-2.655834436416626,-1.8675010204315186,0.9607266187667847
1773048757,795761107,world,cf231_leg,-2.6534624099731445,-1.8730579614639282,0.9457935094833374
1773048757,800695745,world,cf231,-2.6556546688079834,-1.8676403760910034,0.9607893228530884
1773048757,800695745,world,cf231_leg,-2.6532835960388184,-1.8730467557907104,0.9457385540008545
1773048757,805863817,world,cf231,-2.655524730682373,-1.8677886724472046,0.960934042930603
1773048757,805863817,world,cf231_leg,-2.6531167030334473,-1.8730920553207397,0.945931077003479
1773048757,810767827,world,cf231,-2.655224561691284,-1.867916464805603,0.9610506296157837
1773048757,810767827,world,cf231_leg,-2.6530728340148926,-1.8733530044555664,0.9460240602493286
1773048757,815786284,world,cf231,-2.654909372329712,-1.8679794073104858,0.9611185789108276
1773048757,815786284,world,cf231_leg,-2.6528613567352295,-1.8733211755752563,0.9460726976394653
1773048757,821427714,world,cf231,-2.6546971797943115,-1.8680970668792725,0.9610060453414917
1773048757,821427714,world,cf231_leg,-2.65279221534729,-1.8734369277954102,0.9460644721984863
1773048757,826957054,world,cf231,-2.6543431282043457,-1.8682146072387695,0.9608116149902344
1773048757,826957054,world,cf231_leg,-2.652658224105835,-1.8735889196395874,0.9461252689361572
1773048757,830714682,world,cf231,-2.654165029525757,-1.8683109283447266,0.9608736038208008
1773048757,830714682,world,cf231_leg,-2.6525275707244873,-1.8736271858215332,0.946129322052002
1773048757,835924033,world,cf231,-2.653920888900757,-1.8684065341949463,0.960844874382019
1773048757,835924033,world,cf231_leg,-2.652350664138794,-1.8737218379974365,0.9462335109710693
1773048757,841031812,world,cf231,-2.653681755065918,-1.8686169385910034,0.9607813358306885
1773048757,841031812,world,cf231_leg,-2.6522772312164307,-1.8739416599273682,0.946434497833252
1773048757,845668187,world,cf231,-2.6534841060638428,-1.8687207698822021,0.9608625173568726
1773048757,845668187,world,cf231_leg,-2.652158260345459,-1.8740252256393433,0.9463282823562622
1773048757,850959350,world,cf231,-2.6533021926879883,-1.8688613176345825,0.9609485864639282
1773048757,850959350,world,cf231_leg,-2.652062177658081,-1.8741823434829712,0.9465551376342773
1773048757,855969222,world,cf231,-2.6530492305755615,-1.868963599205017,0.9608365297317505
1773048757,855969222,world,cf231_leg,-2.651984930038452,-1.874340295791626,0.9466022253036499
1773048757,860866230,world,cf231,-2.6528594493865967,-1.8692240715026855,0.9608354568481445
1773048757,860866230,world,cf231_leg,-2.6518006324768066,-1.874380111694336,0.9464308023452759
1773048757,865716909,world,cf231,-2.652721881866455,-1.8694158792495728,0.9610328674316406
1773048757,865716909,world,cf231_leg,-2.6516029834747314,-1.8744969367980957,0.9462562799453735
1773048757,870674067,world,cf231,-2.6523725986480713,-1.869455099105835,0.9609311819076538
1773048757,870674067,world,cf231_leg,-2.651571750640869,-1.8745911121368408,0.9463696479797363
1773048757,875740645,world,cf231,-2.652333974838257,-1.8697822093963623,0.9613288640975952
1773048757,875740645,world,cf231_leg,-2.6513736248016357,-1.874744176864624,0.9463465213775635
1773048757,880710967,world,cf231,-2.6520564556121826,-1.8697106838226318,0.9608744382858276
1773048757,880710967,world,cf231_leg,-2.6513006687164307,-1.8748581409454346,0.9463655948638916
1773048757,885974598,world,cf231,-2.6519200801849365,-1.8700895309448242,0.9613007307052612
1773048757,885974598,world,cf231_leg,-2.6511499881744385,-1.8749467134475708,0.9463886022567749
1773048757,891017289,world,cf231,-2.6516971588134766,-1.870182752609253,0.9610697031021118
1773048757,891017289,world,cf231_leg,-2.651062250137329,-1.8751119375228882,0.9463802576065063
1773048757,895767364,world,cf231,-2.651524305343628,-1.8702784776687622,0.961081862449646
1773048757,895767364,world,cf231_leg,-2.6509273052215576,-1.875150442123413,0.9464279413223267
1773048757,901545763,world,cf231,-2.651280403137207,-1.8703705072402954,0.9612324237823486
1773048757,901545763,world,cf231_leg,-2.6508102416992188,-1.8753728866577148,0.9463615417480469
1773048757,905920513,world,cf231,-2.651137351989746,-1.8705726861953735,0.9611411094665527
1773048757,905920513,world,cf231_leg,-2.6506474018096924,-1.8753114938735962,0.9463316202163696
1773048757,910823737,world,cf231,-2.6509954929351807,-1.8707311153411865,0.9610509872436523
1773048757,910823737,world,cf231_leg,-2.6506104469299316,-1.8755264282226562,0.9463591575622559
1773048757,915722559,world,cf231,-2.650851011276245,-1.8708860874176025,0.9611654281616211
1773048757,915722559,world,cf231_leg,-2.6505045890808105,-1.8756293058395386,0.9463315010070801
1773048757,922044555,world,cf231,-2.6505539417266846,-1.8709756135940552,0.9610995054244995
1773048757,922044555,world,cf231_leg,-2.650352716445923,-1.8757860660552979,0.9463891983032227
1773048757,925617159,world,cf231,-2.650348424911499,-1.8711291551589966,0.9610729217529297
1773048757,925617159,world,cf231_leg,-2.6502726078033447,-1.8758736848831177,0.9464308023452759
1773048757,930887237,world,cf231,-2.6501688957214355,-1.8712269067764282,0.9611577987670898
1773048757,930887237,world,cf231_leg,-2.6500978469848633,-1.8759313821792603,0.946364164352417
1773048757,935753099,world,cf231,-2.6501049995422363,-1.8713412284851074,0.9610583782196045
1773048757,935753099,world,cf231_leg,-2.6500043869018555,-1.875982642173767,0.9463874101638794
1773048757,940816002,world,cf231,-2.649812698364258,-1.871425986289978,0.9611223936080933
1773048757,940816002,world,cf231_leg,-2.6498780250549316,-1.8761663436889648,0.946244478225708
1773048757,945808101,world,cf231,-2.6496288776397705,-1.871529221534729,0.9610753059387207
1773048757,945808101,world,cf231_leg,-2.649726629257202,-1.8761414289474487,0.9462541341781616
1773048757,950808902,world,cf231,-2.6494712829589844,-1.8717341423034668,0.9611333608627319
1773048757,950808902,world,cf231_leg,-2.6495578289031982,-1.8762370347976685,0.9462890625
1773048757,956112701,world,cf231,-2.64929461479187,-1.8718358278274536,0.9610122442245483
1773048757,956112701,world,cf231_leg,-2.6495583057403564,-1.8763504028320312,0.9463033676147461
1773048757,960867562,world,cf231,-2.6492397785186768,-1.8720555305480957,0.9611904621124268
1773048757,960867562,world,cf231_leg,-2.6494383811950684,-1.8764526844024658,0.9464105367660522
1773048757,966940074,world,cf231,-2.6491663455963135,-1.8721719980239868,0.9611892700195312
1773048757,966940074,world,cf231_leg,-2.6493427753448486,-1.8765474557876587,0.9464411735534668
1773048757,970961461,world,cf231,-2.648975372314453,-1.8723188638687134,0.9611942768096924
1773048757,970961461,world,cf231_leg,-2.6492738723754883,-1.876548171043396,0.946401834487915
1773048757,975705805,world,cf231,-2.6487882137298584,-1.8724217414855957,0.9611740112304688
1773048757,975705805,world,cf231_leg,-2.649149179458618,-1.8766570091247559,0.9463889598846436
1773048757,980908737,world,cf231,-2.6487202644348145,-1.8725377321243286,0.9611222743988037
1773048757,980908737,world,cf231_leg,-2.6491074562072754,-1.8768019676208496,0.9464317560195923
1773048757,985839202,world,cf231,-2.6487836837768555,-1.8727701902389526,0.9612696170806885
1773048757,985839202,world,cf231_leg,-2.6490137577056885,-1.876853346824646,0.9464547634124756
1773048757,991296323,world,cf231,-2.6486876010894775,-1.872865080833435,0.9612725973129272
1773048757,991296323,world,cf231_leg,-2.649014949798584,-1.8769673109054565,0.9464676380157471
1773048757,995857959,world,cf231,-2.648524284362793,-1.8729166984558105,0.9612085819244385
1773048757,995857959,world,cf231_leg,-2.648843765258789,-1.87699294090271,0.946495532989502
1773048758,885888,world,cf231,-2.6483850479125977,-1.873032808303833,0.9611155986785889
1773048758,885888,world,cf231_leg,-2.648804187774658,-1.8770948648452759,0.9465301036834717
1773048758,5859889,world,cf231,-2.64827823638916,-1.8730554580688477,0.9611815214157104
1773048758,5859889,world,cf231_leg,-2.648693323135376,-1.8771969079971313,0.9465491771697998
1773048758,10622615,world,cf231,-2.6482770442962646,-1.873288631439209,0.9612340927124023
1773048758,10622615,world,cf231_leg,-2.6487317085266113,-1.877367377281189,0.9465653896331787
1773048758,15823959,world,cf231,-2.648343324661255,-1.873331069946289,0.9613034725189209
1773048758,15823959,world,cf231_leg,-2.6486716270446777,-1.8773609399795532,0.9466037750244141
1773048758,20810784,world,cf231,-2.64815616607666,-1.8733539581298828,0.961147665977478
1773048758,20810784,world,cf231_leg,-2.648625612258911,-1.8774700164794922,0.9465385675430298
1773048758,26103820,world,cf231,-2.6479697227478027,-1.8736084699630737,0.9610227346420288
1773048758,26103820,world,cf231_leg,-2.6485443115234375,-1.8776278495788574,0.9466307163238525
1773048758,30720986,world,cf231,-2.647947072982788,-1.8736672401428223,0.9611620903015137
1773048758,30720986,world,cf231_leg,-2.6484222412109375,-1.877622127532959,0.9465631246566772
1773048758,35909669,world,cf231,-2.6478090286254883,-1.8736599683761597,0.9609333276748657
1773048758,35909669,world,cf231_leg,-2.6484007835388184,-1.8776735067367554,0.946601152420044
1773048758,41150559,world,cf231,-2.6478023529052734,-1.8738194704055786,0.9610002040863037
