sec,nanosec,frame_id,name,position.x,position.y,position.z
1773048910,385325386,world,cf231,-2.651031017303467,-1.8781800270080566,0.07838109880685806
1773048910,385325386,world,cf231_leg,-2.641644239425659,-1.8743001222610474,0.06597921997308731
1773048910,390149401,world,cf231,-2.650951385498047,-1.8781827688217163,0.07831647992134094
1773048910,390149401,world,cf231_leg,-2.6416051387786865,-1.87423837184906,0.06593634933233261
1773048910,395129457,world,cf231,-2.6508874893188477,-1.8781806230545044,0.07832236588001251
1773048910,395129457,world,cf231_leg,-2.6416563987731934,-1.8742610216140747,0.0659143254160881
1773048910,399859732,world,cf231,-2.6509504318237305,-1.8781819343566895,0.07831801474094391
1773048910,399859732,world,cf231_leg,-2.641669273376465,-1.874236822128296,0.065896175801754
1773048910,405840873,world,cf231,-2.6509523391723633,-1.8781838417053223,0.07831458747386932
1773048910,405840873,world,cf231_leg,-2.641618490219116,-1.8741950988769531,0.0658385381102562
1773048910,409763272,world,cf231,-2.6509816646575928,-1.8781405687332153,0.07831808924674988
1773048910,409763272,world,cf231_leg,-2.641603469848633,-1.8742001056671143,0.06577073782682419
1773048910,414814870,world,cf231,-2.6509149074554443,-1.8781230449676514,0.07826545089483261
1773048910,414814870,world,cf231_leg,-2.6415538787841797,-1.8741906881332397,0.06584944576025009
1773048910,420062998,world,cf231,-2.6508827209472656,-1.8781635761260986,0.07826655358076096
1773048910,420062998,world,cf231_leg,-2.6415891647338867,-1.874242901802063,0.06586960703134537
1773048910,425049761,world,cf231,-2.650942325592041,-1.878206491470337,0.07829833030700684
1773048910,425049761,world,cf231_leg,-2.6415669918060303,-1.8741779327392578,0.06589103490114212
1773048910,430794613,world,cf231,-2.6510164737701416,-1.8781859874725342,0.07830841094255447
1773048910,430794613,world,cf231_leg,-2.6416187286376953,-1.874200701713562,0.06586862355470657
1773048910,434950046,world,cf231,-2.650926113128662,-1.8782105445861816,0.07822886109352112
1773048910,434950046,world,cf231_leg,-2.6415250301361084,-1.8742280006408691,0.06581894308328629
1773048910,439959279,world,cf231,-2.650954246520996,-1.8781918287277222,0.0783434584736824
1773048910,439959279,world,cf231_leg,-2.641540765762329,-1.8742034435272217,0.06580748409032822
1773048910,444864209,world,cf231,-2.651005268096924,-1.878207802772522,0.07829387485980988
1773048910,444864209,world,cf231_leg,-2.6416308879852295,-1.8741812705993652,0.06588225811719894
1773048910,449793618,world,cf231,-2.65097713470459,-1.878154993057251,0.07840380072593689
